Fecha;Total Dosis 1;Total Dosis 2;Total Dosis 3;Total Dosis 4;1era Dosis Sinovac;2da Dosis Sinovac;3era Dosis Sinovac;4ta Dosis Sinovac;1era Dosis Pfizer;2da Dosis Pfizer;3era Dosis Pfizer;4ta Dosis Pfizer;1era Dosis Astrazeneca;2da Dosis Astrazeneca;3era Dosis Astrazeneca;4ta Dosis Astrazeneca;Montevideo Dosis 1;Montevideo Dosis 2;Montevideo Dosis 3;Montevideo Dosis 4;Artigas Dosis 1;Artigas Dosis 2;Artigas Dosis 3;Artigas Dosis 4;Canelones Dosis 1;Canelones Dosis 2;Canelones Dosis 3;Canelones Dosis 4;Cerro Largo Dosis 1;Cerro Largo Dosis 2;Cerro Largo Dosis 3;Cerro Largo Dosis 4;Colonia Dosis 1;Colonia Dosis 2;Colonia Dosis 3;Colonia Dosis 4;Durazno Dosis 1;Durazno Dosis 2;Durazno Dosis 3;Durazno Dosis 4;Flores Dosis 1;Flores Dosis 2;Flores Dosis 3;Flores Dosis 4;Florida Dosis 1;Florida Dosis 2;Florida Dosis 3;Florida Dosis 4;Lavalleja Dosis 1;Lavalleja Dosis 2;Lavalleja Dosis 3;Lavalleja Dosis 4;Maldonado Dosis 1;Maldonado Dosis 2;Maldonado Dosis 3;Maldonado Dosis 4;Paysandú Dosis 1;Paysandú Dosis 2;Paysandú Dosis 3;Paysandú Dosis 4;Río Negro Dosis 1;Río Negro Dosis 2;Río Negro Dosis 3;Río Negro Dosis 4;Rivera Dosis 1;Rivera Dosis 2;Rivera Dosis 3;Rivera Dosis 4;Rocha Dosis 1;Rocha Dosis 2;Rocha Dosis 3;Rocha Dosis 4;Salto Dosis 1;Salto Dosis 2;Salto Dosis 3;Salto Dosis 4;San José Dosis 1;San José Dosis 2;San José Dosis 3;San José Dosis 4;Soriano Dosis 1;Soriano Dosis 2;Soriano Dosis 3;Soriano Dosis 4;Tacuarembó Dosis 1;Tacuarembó Dosis 2;Tacuarembó Dosis 3;Tacuarembó Dosis 4;Treinta y Tres Dosis 1;Treinta y Tres Dosis 2;Treinta y Tres Dosis 3;Treinta y Tres Dosis 4;Departamento Sin Datos;5 a 11 Dosis 1;5 a 11 Dosis 2;5 a 11 Dosis 3;5 a 11 Dosis 4;12 a 14 Dosis 1;12 a 14 Dosis 2;12 a 14 Dosis 3;12 a 14 Dosis 4;15 a 19 Dosis 1;15 a 19 Dosis 2;15 a 19 Dosis 3;15 a 19 Dosis 4;20 a 24 Dosis 1;20 a 24 Dosis 2;20 a 24 Dosis 3;20 a 24 Dosis 4;25 a 34 Dosis 1;25 a 34 Dosis 2;25 a 34 Dosis 3;25 a 34 Dosis 4;35 a 44 Dosis 1;35 a 44 Dosis 2;35 a 44 Dosis 3;35 a 44 Dosis 4;45 a 54 Dosis 1;45 a 54 Dosis 2;45 a 54 Dosis 3;45 a 54 Dosis 4;55 a 64 Dosis 1;55 a 64 Dosis 2;55 a 64 Dosis 3;55 a 64 Dosis 4;65 a 74 Dosis 1;65 a 74 Dosis 2;65 a 74 Dosis 3;65 a 74 Dosis 4;+ 75 Dosis 1;+ 75 Dosis 2;+ 75 Dosis 3;+ 75 Dosis 4;Rango Sin Datos;Total Dosis 5 o más;5ta Dosis o más Pfizer;Montevideo Dosis 5 o más;Artigas Dosis 5 o más;Canelones Dosis 5 o más;Cerro Largo Dosis 5 o más;Colonia Dosis 5 o más;Durazno Dosis 5 o más;Flores Dosis 5 o más;Florida Dosis 5 o más;Lavalleja Dosis 5 o más;Maldonado Dosis 5 o más;Paysandú Dosis 5 o más;Río Negro Dosis 5 o más;Rivera Dosis 5 o más;Rocha Dosis 5 o más;Salto Dosis 5 o más;San José Dosis 5 o más;Soriano Dosis 5 o más;Tacuarembó Dosis 5 o más;Treinta y Tres Dosis 5 o más;5 a 11 Dosis 5 o más;12 a 14 Dosis 5 o más;15 a 19 Dosis 5 o más;20 a 24 Dosis 5 o más;25 a 34 Dosis 5 o más;35 a 44 Dosis 5 o más;45 a 54 Dosis 5 o más;55 a 64 Dosis 5 o más;65 a 74 Dosis 5 o más;+ 75 Dosis 5 o más
1/6/2022;693;1031;734;11610;0;0;0;0;693;1031;734;11610;0;0;0;0;385;366;375;7859;27;82;0;17;72;140;118;1929;0;24;4;12;44;104;19;222;8;52;1;16;0;2;13;156;26;17;2;26;2;2;4;8;26;48;120;562;2;1;1;9;1;2;1;5;2;2;4;20;28;67;3;21;2;7;24;451;8;1;8;18;33;72;5;11;5;14;32;253;11;18;0;12;25;581;888;1;0;10;43;93;0;3;5;192;34;15;7;43;170;26;31;127;607;23;18;102;1323;21;23;74;2294;6;9;49;1769;4;4;24;2226;4;3;29;3184;0;23;23;17;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;2;0;0;0;0;0;3;4;6;4;6;0
31/5/2022;470;598;2555;9463;0;0;0;0;470;598;2555;9463;0;0;0;0;316;247;2048;5762;0;1;5;10;56;101;190;1289;0;1;2;6;4;6;24;160;1;1;4;28;5;38;7;178;1;2;4;26;5;16;1;10;26;62;45;738;8;3;16;60;1;10;11;90;1;0;4;16;1;0;9;14;1;20;102;362;10;20;29;203;1;3;27;341;20;39;23;158;0;0;4;10;43;398;468;1;1;13;50;539;3;2;11;1092;43;6;10;168;174;6;25;286;525;17;14;192;903;11;6;116;1859;4;8;74;2385;5;3;27;1919;8;3;60;1651;0;97;97;84;0;5;0;1;0;0;0;0;1;0;0;0;1;1;1;2;0;1;0;0;0;3;8;11;24;29;20;2
30/5/2022;633;257;618;6474;1;0;0;0;632;257;617;6473;0;0;0;1;513;102;187;2228;5;8;19;146;40;76;26;444;1;0;1;4;11;9;62;759;3;4;22;323;1;0;22;158;1;1;2;14;0;1;0;9;13;13;77;708;22;23;68;331;5;4;43;429;0;2;6;5;2;1;1;14;0;3;2;14;1;3;36;507;0;0;5;27;3;3;25;185;2;0;13;168;16;411;100;0;0;61;33;93;0;19;10;211;53;22;23;43;201;45;25;80;486;37;22;49;827;16;19;55;1231;12;13;30;960;6;8;28;1141;4;4;29;1573;0;29;29;15;0;1;0;2;0;1;0;0;4;0;0;0;1;0;3;0;1;1;0;0;0;0;1;2;10;6;9;1
29/5/2022;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/5/2022;18;24;37;463;0;0;0;0;18;24;37;463;0;0;0;0;0;1;1;6;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;18;20;32;440;0;1;3;7;0;0;0;0;0;0;0;1;0;1;0;4;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;13;17;0;0;1;3;7;1;0;1;12;3;0;2;4;6;0;0;3;38;2;1;5;96;0;0;2;63;0;0;0;53;2;0;1;73;0;0;3;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/5/2022;307;525;1751;20415;1;0;0;0;306;525;1751;20414;0;0;0;1;93;210;333;3411;6;9;126;1106;47;60;273;4482;14;6;59;670;6;19;113;1319;3;6;18;388;2;2;23;188;1;2;73;393;15;13;65;653;23;17;70;1471;10;9;92;669;7;7;40;386;29;72;86;656;14;19;102;1128;2;17;89;906;18;28;53;983;6;7;61;784;2;8;66;488;3;4;9;333;17;102;267;1;0;48;38;185;4;17;11;369;272;21;22;141;1180;34;58;271;3499;32;62;195;6048;18;35;168;4431;20;17;105;1456;9;8;139;1575;6;7;177;1949;0;84;84;53;1;13;1;1;1;0;0;2;2;1;1;2;4;0;0;0;1;1;0;0;2;1;4;16;19;22;18;2
26/5/2022;475;390;928;11580;0;0;0;0;475;390;928;11580;0;0;0;0;330;141;501;3060;1;0;3;14;23;21;149;3467;15;28;2;12;1;0;8;409;3;4;12;170;0;1;3;185;2;1;51;835;0;1;4;250;6;8;64;1042;40;38;1;14;11;12;2;6;2;17;44;378;10;5;32;407;13;59;20;530;5;37;21;744;4;7;3;17;1;2;4;20;1;2;3;16;18;400;282;0;0;15;19;222;0;4;2;237;130;6;13;71;592;24;13;134;1816;9;20;96;3195;7;12;52;2601;1;8;28;488;5;9;46;1085;4;12;42;1671;0;12;12;8;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;4;4;0
25/5/2022;168;489;1116;14669;0;2;0;0;167;487;1116;14669;0;0;0;0;33;194;503;3074;12;8;41;646;22;94;270;4056;4;3;14;380;1;12;15;583;6;11;15;260;0;0;7;185;17;25;21;243;0;1;9;271;52;67;45;1248;6;11;14;659;4;5;7;234;5;21;8;425;2;5;48;419;1;6;32;980;0;5;32;409;0;1;5;45;1;3;25;496;2;5;5;54;14;86;291;0;0;13;31;107;0;2;6;499;125;9;26;90;506;18;41;140;1973;20;36;79;4553;8;29;61;3665;5;13;34;678;3;6;42;1316;4;9;64;1850;1;8;8;6;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;2;0
24/5/2022;210;749;889;11902;0;0;1;0;210;748;888;11902;0;1;0;0;71;465;350;2885;0;1;1;18;57;117;143;2857;1;1;2;12;8;20;27;316;16;29;9;116;9;29;4;190;5;0;15;440;2;1;1;285;12;23;53;1046;7;5;32;754;4;1;10;221;2;17;16;501;0;0;2;36;3;12;167;944;7;3;35;459;0;4;19;781;0;2;0;15;0;0;3;26;25;100;561;0;0;18;43;105;1;7;18;349;43;11;14;67;265;21;33;106;1226;14;28;73;2693;11;14;42;3132;12;12;38;1339;11;11;48;1556;5;15;61;1644;0;15;15;7;0;2;0;0;1;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;3;3;3;2;3
23/5/2022;592;480;2091;15252;0;0;0;0;592;480;2091;15250;0;0;0;2;256;117;283;3420;9;5;40;600;113;166;538;3335;6;3;37;351;15;17;165;1364;4;1;46;367;2;2;30;136;1;8;50;341;4;4;39;301;44;39;269;1085;43;42;99;662;10;9;63;332;13;24;101;403;5;2;12;34;29;12;12;491;20;11;131;752;10;6;92;692;2;5;59;350;3;3;24;236;8;67;106;1;0;156;56;452;4;50;26;831;70;60;30;155;348;111;58;267;1035;66;67;155;1884;36;82;92;3433;16;29;50;3212;18;14;39;2938;12;12;49;2322;0;64;64;12;2;15;0;5;1;0;4;0;7;1;1;2;0;1;6;4;1;2;0;0;1;0;3;7;17;20;16;0
22/5/2022;1;0;1;5;0;0;0;0;1;0;1;5;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/5/2022;7;25;10;7;0;0;0;0;7;25;10;7;0;0;0;0;2;20;8;1;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;7;3;0;3;8;3;1;3;8;3;0;1;1;0;0;0;0;0;1;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/5/2022;326;648;1203;11303;1;0;0;0;325;648;1203;11303;0;0;0;0;58;238;200;3297;10;14;64;247;50;93;250;2827;9;11;30;273;10;18;88;474;9;13;33;285;5;2;23;163;16;50;18;174;3;6;7;34;23;41;101;600;0;5;7;13;9;16;37;367;16;20;33;550;20;17;61;495;22;29;69;383;13;21;62;314;16;16;80;401;13;13;29;179;10;11;10;224;32;75;255;3;0;62;86;117;1;18;30;278;19;31;52;104;90;49;81;161;286;34;54;144;372;19;39;91;926;13;27;69;1475;10;17;97;3559;15;7;138;4573;0;23;23;5;2;0;1;0;2;0;0;0;6;2;1;0;0;0;2;1;0;1;0;0;0;0;0;1;1;9;12;0
19/5/2022;398;706;1029;7688;0;0;0;1;398;706;1029;7687;0;0;0;0;205;361;777;5984;10;18;1;13;26;34;107;1021;9;4;11;41;16;17;7;63;4;13;10;58;2;16;2;5;2;0;3;13;4;5;16;94;3;6;18;80;28;52;3;13;15;27;0;4;1;4;6;6;2;11;33;115;47;100;6;21;2;8;4;53;3;9;14;50;2;0;7;26;13;15;3;26;16;337;560;0;0;8;22;67;0;3;5;209;11;9;11;105;45;16;39;201;155;6;40;119;213;4;13;72;991;4;7;59;1076;2;3;67;1889;9;5;129;3304;0;36;36;30;0;4;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;5;7;9;11;2
18/5/2022;190;685;1146;9867;0;0;0;2;190;685;1146;9865;0;0;0;0;57;350;688;6811;6;15;2;8;34;115;303;1813;0;0;4;11;6;7;25;201;27;36;5;53;0;0;2;10;1;2;4;49;2;3;11;49;24;55;21;166;22;49;45;496;1;2;1;7;1;5;7;13;0;18;7;78;2;0;3;14;0;2;6;14;1;0;4;38;4;20;8;24;0;0;0;8;12;95;484;1;0;13;40;118;1;5;17;398;6;13;24;134;37;18;44;175;165;16;27;97;222;6;15;68;891;9;11;39;1179;6;9;35;2662;9;14;80;4698;1;21;21;14;0;1;0;0;0;0;0;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;5;4;4;7;0
17/5/2022;268;771;385;2313;0;0;0;0;268;771;385;2313;0;0;0;0;137;325;217;1388;0;3;2;14;70;236;43;288;1;1;1;0;8;37;12;65;0;1;8;70;0;0;0;1;0;2;4;0;1;1;6;11;2;2;8;30;0;0;2;5;1;3;2;1;1;2;6;3;1;2;2;7;0;24;56;399;14;53;1;5;12;37;4;7;17;34;9;9;0;0;1;8;14;136;638;0;0;30;17;21;0;12;8;157;7;14;12;43;13;28;15;48;59;14;22;31;53;10;24;25;256;12;9;8;331;2;10;16;536;10;16;36;1056;0;10;10;5;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;4;3;1;0
16/5/2022;2;2;3;15;0;0;0;0;2;2;3;15;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;7;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/5/2022;0;1;0;8;0;0;0;0;0;1;0;8;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/5/2022;4;4;28;262;0;1;0;0;3;3;28;262;0;0;0;0;0;0;4;19;0;0;0;0;1;1;0;4;0;0;0;0;0;0;0;1;3;3;24;226;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;9;5;1;0;2;6;1;1;3;36;0;1;2;62;1;2;1;53;0;0;1;24;0;0;2;37;0;0;5;39;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
13/5/2022;263;437;1135;18865;0;0;0;0;262;437;1135;18865;1;0;0;0;41;223;213;7349;7;10;40;515;32;39;315;2248;4;5;25;393;10;14;33;1567;5;2;31;314;3;0;11;175;15;17;42;330;7;5;46;376;33;27;72;843;19;16;71;644;10;5;17;329;29;41;59;406;3;6;31;296;24;7;13;554;1;4;37;965;4;1;45;752;3;3;25;497;3;0;9;310;24;71;269;0;1;31;28;98;2;10;8;214;1;26;25;93;6;43;21;139;34;29;18;121;57;21;14;87;921;10;20;80;1312;10;17;96;5964;12;16;206;10561;0;38;38;12;1;14;2;0;0;0;0;0;3;0;0;3;1;0;0;1;1;0;0;0;0;0;3;2;13;10;7;3
12/5/2022;246;988;298;4632;0;0;0;0;246;988;298;4632;0;0;0;0;39;623;76;2079;4;0;3;1;22;42;53;354;11;34;4;5;54;56;3;66;12;26;18;60;19;38;6;3;2;5;15;414;11;13;35;279;2;19;56;1028;11;28;0;2;8;22;0;3;1;0;1;8;15;22;15;187;0;0;2;9;13;20;9;90;16;25;1;8;0;0;0;8;0;3;1;25;21;191;905;0;1;4;25;16;0;3;4;39;4;7;3;30;17;12;20;49;52;8;8;26;53;6;7;23;232;7;8;31;305;1;1;21;1187;7;7;63;2775;0;28;28;23;0;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;5;11;7;1
11/5/2022;157;477;446;12458;0;0;0;0;157;477;445;12458;0;0;1;0;80;354;154;7172;0;0;5;7;7;31;59;1282;3;5;3;5;3;6;28;350;1;4;20;144;1;2;6;172;2;1;11;244;5;2;10;321;2;8;25;948;0;0;4;11;0;0;5;66;3;2;21;18;15;15;7;368;4;6;43;510;21;13;15;338;5;3;22;95;1;0;6;387;3;14;2;19;13;85;409;0;0;13;15;33;1;2;5;94;1;2;4;28;6;10;10;47;20;10;7;33;55;5;4;38;418;4;7;26;681;4;6;36;3124;22;10;111;8138;0;48;48;37;0;6;0;0;1;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;6;8;16;16;1
10/5/2022;216;585;786;10099;0;0;1;1;216;584;784;10098;0;1;1;0;69;326;478;6236;0;1;2;16;54;151;69;832;14;5;7;6;21;20;29;360;2;3;17;111;0;0;6;157;2;0;2;255;0;1;5;245;10;10;41;972;0;1;3;9;1;3;0;23;1;2;9;4;2;2;33;26;3;5;63;537;30;45;9;269;2;0;2;8;2;1;6;18;2;0;5;13;13;117;476;0;0;20;25;155;3;7;6;205;4;9;15;60;7;19;25;96;42;20;12;62;57;8;3;60;693;3;6;38;1321;3;3;33;2533;10;14;77;5432;1;47;47;33;0;10;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;6;3;11;10;12;4
9/5/2022;532;422;872;12220;1;0;0;0;531;422;872;12220;0;0;0;0;291;88;278;2395;2;7;16;144;52;99;222;2914;4;6;42;391;9;10;62;1644;6;1;16;294;1;1;10;155;1;4;12;214;3;1;7;261;42;75;54;744;34;28;57;658;6;4;6;32;7;1;33;382;3;0;3;13;43;84;5;51;7;2;15;765;7;4;14;478;1;1;13;380;1;1;7;305;17;314;273;0;0;45;30;134;0;16;8;289;0;33;14;65;7;46;40;108;18;24;16;63;50;9;16;44;598;20;12;34;1077;14;5;46;3548;11;8;89;6915;0;41;41;16;1;8;1;2;1;0;0;0;1;2;0;2;0;1;2;4;0;0;0;0;0;0;2;5;8;15;9;2
8/5/2022;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/5/2022;9;12;25;148;0;0;0;0;9;12;25;148;0;0;0;0;0;0;2;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;17;113;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;2;1;1;2;21;0;0;0;0;0;0;0;0;4;8;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0;1;3;6;0;3;1;2;1;4;5;1;5;1;2;3;15;0;0;2;27;0;0;1;21;0;0;1;27;0;1;2;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6/5/2022;408;654;734;6381;0;2;0;0;408;652;734;6381;0;0;0;0;192;135;183;2281;3;11;4;24;65;172;115;1108;1;16;16;167;3;13;12;74;3;10;14;146;1;2;15;92;3;8;23;183;3;19;4;11;49;92;78;606;1;1;15;93;11;19;26;114;11;18;47;337;14;16;30;206;10;41;38;182;6;22;46;357;4;10;26;176;7;13;21;146;6;5;15;67;62;238;276;0;0;34;76;89;0;11;49;144;5;16;49;36;11;38;64;72;50;24;43;54;68;13;32;57;552;8;27;32;919;9;15;59;1228;16;23;190;3540;0;39;39;24;1;4;2;0;1;0;0;0;1;0;0;1;2;2;0;0;0;1;0;0;0;0;2;5;9;10;6;7
5/5/2022;543;824;376;2813;0;0;0;0;543;823;375;2812;0;1;0;1;199;166;265;2261;28;56;2;3;29;112;39;154;16;21;5;1;25;67;4;16;18;33;1;19;12;16;0;3;0;4;8;12;0;2;0;2;36;29;6;77;29;56;0;6;32;42;1;1;30;56;0;4;7;40;12;92;0;4;0;4;13;19;6;40;32;47;10;67;17;11;14;37;9;31;0;1;38;485;726;1;0;7;32;8;0;3;3;37;0;5;6;18;6;2;16;29;26;5;8;22;38;5;11;14;200;1;4;20;320;8;3;41;423;22;15;184;1791;0;27;26;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3;5;8;10;1
4/5/2022;188;303;322;2341;1;1;0;0;186;302;322;2341;1;0;0;0;116;186;258;2046;0;0;0;3;6;8;12;83;0;1;1;3;1;0;0;6;2;1;1;31;0;0;0;1;36;49;1;4;7;6;2;2;1;1;2;11;0;2;7;29;1;2;2;9;1;0;0;2;13;34;6;25;0;1;3;5;0;1;1;7;1;7;21;50;0;0;0;4;1;1;3;9;18;141;242;0;0;5;15;34;0;3;3;26;0;5;3;20;7;5;5;28;15;3;1;15;11;4;4;18;163;3;3;15;241;4;5;25;304;15;22;139;1592;0;23;23;20;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;10;7;2
3/5/2022;426;545;290;1804;0;0;0;0;426;544;290;1804;0;1;0;0;195;273;179;1178;1;0;3;4;142;136;27;388;0;0;0;2;9;8;1;1;1;2;0;1;1;0;0;1;3;17;0;17;0;1;0;2;0;4;2;14;1;1;0;6;0;2;0;3;3;2;1;3;2;4;2;4;19;15;72;159;17;57;0;9;0;1;1;3;25;14;0;3;0;1;0;1;21;356;375;1;0;11;34;18;0;9;21;44;0;13;13;17;3;12;47;26;6;7;19;20;16;1;16;15;71;1;4;12;146;5;9;22;242;11;7;115;1303;0;19;19;16;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;3;5;4
2/5/2022;444;544;461;3515;1;0;0;0;442;544;461;3514;0;0;0;1;165;203;121;613;5;10;24;424;125;107;71;540;2;4;16;143;11;14;56;479;0;7;10;240;0;1;8;103;1;3;1;74;4;7;7;256;19;20;63;332;28;38;59;264;0;2;1;1;5;4;8;5;0;3;3;4;68;98;2;5;7;4;2;5;0;0;0;4;2;13;8;18;0;1;0;3;10;268;367;0;0;28;45;56;0;15;11;90;0;25;23;32;5;38;37;52;9;28;19;35;16;13;16;35;256;13;11;28;503;13;7;38;699;3;8;95;2023;0;31;31;21;0;4;0;1;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;3;4;9;13;2
1/5/2022;0;1;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/4/2022;2;1;2;0;0;0;0;0;2;1;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/4/2022;687;783;1013;5866;0;0;1;0;687;782;1010;5866;0;1;0;0;268;295;658;3415;1;1;4;5;114;143;111;905;4;30;11;26;10;17;25;175;8;7;19;68;1;3;3;2;73;15;6;183;18;18;9;52;65;69;36;114;0;4;4;5;2;4;10;76;71;106;8;54;6;2;14;56;2;1;5;9;4;7;10;126;3;9;43;325;11;26;27;248;2;1;8;21;52;576;562;0;0;21;57;128;0;8;20;225;3;14;20;59;9;23;41;131;27;20;23;99;42;9;19;78;577;3;16;61;1017;5;19;73;1004;7;6;158;3184;1;24;24;17;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;2;0;0;0;0;0;1;2;7;10;4;0
